account,symbol,execution_price,size,side,time,start_position,event,closedPnl,leverage
0xed407866,OP,3.143,22.065,Sell,2024-12-19 23:08:26,-17.2774,fill,142.98,5
0xd2a0814d,ARB,1.2252,28.0232,Sell,2024-12-19 01:41:16,-22.7108,fill,-255.57,5
0x6704a0b6,ETH,2326.1289,97.3566,Sell,2024-12-19 21:32:33,-15.3325,fill,-451.65,10
0xd3dfa2f0,MATIC,0.9323,4.0812,Sell,2024-12-19 15:45:36,-6.9645,fill,-21.82,5
0x8df944c3,DOGE,0.0843,25.4553,Buy,2024-12-19 17:28:06,16.2867,fill,313.45,20
0x7351513a,MATIC,0.8821,25.0777,Buy,2024-12-19 13:31:09,25.934,fill,-78.94,5
0x3a2c511e,DOGE,0.0786,4.6826,Sell,2024-12-19 09:03:31,-4.2218,fill,52.96,5
0x105653e3,AVAX,35.9828,15.7311,Sell,2024-12-19 12:57:19,-36.866,fill,52.13,20
0x11633489,SOL,94.9124,26.6666,Buy,2024-12-20 11:48:27,29.5568,fill,14.7,10
0xe34cbfaf,ARB,1.1972,30.4525,Sell,2024-12-20 19:49:56,-12.5511,fill,-127.75,10
0xd3dfa2f0,MATIC,0.9193,6.1065,Sell,2024-12-20 09:22:46,-8.6304,fill,22.58,10
0x5ac236be,MATIC,0.8303,2.382,Buy,2024-12-20 11:30:02,315.7176,fill,-15.49,3
0x11633489,MATIC,0.9046,14.6149,Sell,2024-12-20 01:38:22,-8.8868,fill,120.36,2
0x7218933c,BTC,39967.862,13.3564,Buy,2024-12-20 01:24:18,74.6567,fill,121.98,3
0xd2a0814d,OP,2.9911,2.9131,Buy,2024-12-20 00:12:52,17.2627,liquidation,-280.01,3
0xad8c19b0,LINK,13.9881,25.0105,Buy,2024-12-20 02:39:48,11.2727,fill,458.11,3
0x46d9b92c,OP,3.2959,8.0553,Buy,2024-12-20 11:33:52,12.1689,funding,-2.43,2
0x6704a0b6,OP,3.1739,37.4269,Sell,2024-12-20 21:30:53,-68.4711,fill,177.07,10
0xa1b4c210,DOGE,0.0798,11.7178,Buy,2024-12-20 04:15:32,47.1958,liquidation,-10.2,5
0xb355791f,DOGE,0.0771,17.4022,Sell,2024-12-20 13:44:30,-72.7015,fill,95.6,10
0x734c7e29,DOGE,0.0837,2.2398,Buy,2024-12-20 19:35:22,8.5514,fill,47.67,10
0xdbcd12c2,MATIC,0.8929,1.5664,Sell,2024-12-20 00:43:58,-29.8465,funding,-0.85,5
0x17963822,SOL,94.0786,23.5948,Sell,2024-12-20 14:39:13,-9.1191,fill,-232.66,3
0xe34cbfaf,BTC,39599.4168,19.9123,Sell,2024-12-20 11:21:18,-31.3219,funding,3.25,10
0xed407866,DOGE,0.0811,5.4165,Sell,2024-12-20 17:22:55,-11.3788,fill,15.41,2
0x181c01b5,ETH,2284.2341,4.1581,Sell,2024-12-20 10:35:37,-14.8328,fill,1.77,3
0x80171029,ARB,1.1695,14.4319,Buy,2024-12-20 19:18:11,27.5189,fill,-243.89,10
0x2a4c73f5,LINK,14.4232,24.9694,Buy,2024-12-20 07:33:53,8.0801,fill,-298.65,10
0x7218933c,SOL,94.0975,27.8354,Sell,2024-12-20 17:33:40,-15.8414,funding,-4.0,5
0xa1b4c210,ARB,1.204,3.7871,Buy,2024-12-20 20:16:13,59.0765,funding,-2.1,10
0xdbb8fa6e,ETH,2258.2647,14.0137,Buy,2024-12-20 23:39:59,72.5235,fill,129.93,2
0x6eda1624,APT,9.2401,3.8937,Buy,2024-12-20 23:07:55,43.7682,fill,-5.14,20
0x2a4c73f5,AVAX,35.1432,2.4935,Buy,2024-12-20 19:10:00,192.9875,fill,-0.64,2
0x718397ca,APT,9.4528,20.5401,Buy,2024-12-20 08:00:53,41.1017,fill,113.39,3
0x5ac236be,APT,9.277,22.6246,Buy,2024-12-20 08:21:59,30.4315,funding,-0.63,5
0x20cc0e16,ARB,1.2077,6.8688,Buy,2024-12-20 03:51:39,27.1278,fill,-41.21,3
0x80171029,OP,3.2724,15.0273,Buy,2024-12-20 09:18:36,232.6914,fill,-51.28,2
0xc21209c3,BTC,42038.5537,9.801,Sell,2024-12-20 01:57:04,-4.2548,fill,35.26,5
0xc93b82a3,MATIC,0.9279,5.5184,Buy,2024-12-20 11:32:54,45.4528,funding,1.15,20
0x7218933c,AVAX,34.5324,29.5936,Buy,2024-12-20 21:46:20,17.8076,fill,-147.18,10
0xa1b4c210,MATIC,0.8998,86.6403,Buy,2024-12-20 03:53:25,6.2641,fill,-1137.86,10
0x80171029,ARB,1.1483,7.521,Buy,2024-12-20 12:32:24,4.1044,fill,-74.3,5
0xb286b60e,OP,3.2111,3.1175,Sell,2024-12-20 20:26:30,-50.8062,fill,-13.15,5
0x2ebb92af,DOGE,0.0806,8.2844,Buy,2024-12-20 06:31:56,10.2546,fill,22.95,5
0xa4d45831,LINK,13.8008,12.8808,Buy,2024-12-20 04:07:27,62.5815,fill,195.27,5
0xb355791f,MATIC,0.9457,11.3015,Buy,2024-12-20 12:50:39,3.872,fill,127.92,5
0x11633489,APT,9.6958,49.5032,Buy,2024-12-21 15:47:42,10.9888,fill,344.81,20
0x80171029,ARB,1.1896,21.6194,Buy,2024-12-21 19:44:09,103.8112,fill,384.04,2
0x3a2c511e,OP,3.1905,5.7497,Buy,2024-12-21 22:43:10,23.9003,fill,7.58,10
0xa791ffc1,OP,3.3068,18.1399,Sell,2024-12-21 05:59:56,-4.4128,fill,-107.7,5
0xdbb8fa6e,LINK,14.7562,6.9608,Buy,2024-12-21 01:50:43,12.1694,fill,97.66,5
0x5eec9e8b,SOL,95.804,16.2743,Buy,2024-12-21 05:16:05,11.3469,funding,-0.73,3
0xc621fbcd,LINK,13.3417,21.7997,Sell,2024-12-21 11:09:49,-26.0596,fill,-73.37,3
0xc621fbcd,LINK,14.4396,21.2406,Sell,2024-12-21 09:37:58,-11.3764,fill,249.15,2
0xb286b60e,ARB,1.1555,4.4081,Buy,2024-12-21 18:07:08,72.1662,fill,75.01,2
0x5eec9e8b,AVAX,33.5746,19.4225,Buy,2024-12-21 02:45:40,18.6244,fill,91.89,20
0xc93b82a3,SOL,95.5505,4.4858,Buy,2024-12-21 15:43:20,20.2694,fill,-86.08,20
0x105653e3,BTC,42254.6185,5.5542,Buy,2024-12-21 00:28:51,97.3156,fill,-8.45,3
0xf87faa6d,DOGE,0.0824,4.5323,Sell,2024-12-21 15:51:34,-7.7201,fill,34.56,5
0x6704a0b6,AVAX,34.0802,37.5843,Buy,2024-12-21 09:23:21,60.1603,fill,130.4,3
0xb286b60e,OP,3.1642,6.6506,Sell,2024-12-21 11:21:52,-5.2224,fill,-149.68,2
0x16d92688,APT,9.1266,41.9801,Sell,2024-12-21 08:33:03,-13.5762,fill,-3.92,3
0xa1b4c210,AVAX,35.086,6.64,Buy,2024-12-21 05:21:11,15.4045,fill,-84.7,5
0xed407866,ETH,2323.9651,6.2298,Buy,2024-12-21 15:27:20,24.8491,liquidation,-4.94,5
0x105653e3,DOGE,0.0789,39.517,Sell,2024-12-21 12:11:47,-11.589,fill,-276.23,10
0x181c01b5,MATIC,0.9016,16.017,Buy,2024-12-21 00:14:31,46.7674,fill,55.52,5
0x718397ca,ETH,2288.1439,83.8269,Sell,2024-12-21 09:06:28,-37.7117,fill,-551.94,3
0xf87faa6d,ARB,1.2603,17.0699,Buy,2024-12-21 11:59:19,96.5789,fill,126.5,3
0xc744240f,LINK,14.1359,8.2563,Buy,2024-12-21 13:32:30,26.3937,fill,63.43,10
0xe34cbfaf,DOGE,0.0792,10.1947,Sell,2024-12-21 05:20:50,-8.5719,fill,142.88,5
0x1600888d,DOGE,0.0807,1.5512,Sell,2024-12-21 07:24:13,-103.437,fill,-13.74,5
0x1600888d,BTC,44099.8639,12.2418,Buy,2024-12-22 18:14:29,42.8724,fill,71.34,2
0xc744240f,AVAX,34.0992,56.33,Buy,2024-12-22 10:08:13,124.8433,fill,-737.43,5
0x7351513a,AVAX,34.5241,2.9983,Buy,2024-12-22 06:12:32,130.0509,fill,-4.62,5
0x46d9b92c,DOGE,0.0784,24.1501,Sell,2024-12-22 23:57:24,-6.7321,fill,-153.69,3
0xc814ce06,LINK,13.9664,23.482,Sell,2024-12-22 16:27:37,-10.3377,fill,-260.34,3
0x8362d113,LINK,13.7345,2.9492,Buy,2024-12-22 05:45:03,15.2127,fill,51.53,5
0x5ac236be,OP,3.3307,10.0025,Buy,2024-12-22 21:23:39,12.9194,fill,102.52,3
0x2a4c73f5,APT,9.5478,24.2559,Buy,2024-12-22 08:20:48,16.0981,fill,421.65,3
0xf87faa6d,BTC,42425.9106,125.6282,Buy,2024-12-22 10:15:54,50.5523,fill,1229.4,3
0xd6f9bd6e,ETH,2284.6686,9.3947,Buy,2024-12-22 13:38:16,16.7123,fill,-93.67,3
0xe34cbfaf,AVAX,36.4029,14.515,Sell,2024-12-22 21:06:55,-33.5225,fill,53.69,2
0xf9c262ed,LINK,13.941,5.2894,Buy,2024-12-22 12:56:25,34.0951,fill,18.29,20
0xa791ffc1,MATIC,0.9176,3.4602,Sell,2024-12-22 05:46:28,-4.9409,fill,-18.16,3
0x2a4c73f5,DOGE,0.0815,6.3542,Sell,2024-12-22 11:53:45,-52.1664,fill,15.99,5
0x2ebb92af,AVAX,36.5618,9.6492,Sell,2024-12-22 06:52:42,-7.4953,fill,-12.41,5
0xdbcd12c2,LINK,13.4875,8.0223,Buy,2024-12-22 00:48:17,3.0529,funding,0.09,5
0x3a2c511e,BTC,40696.7768,12.2483,Buy,2024-12-22 17:10:49,9.3684,fill,-10.04,3
0x11633489,ARB,1.2076,0.4894,Buy,2024-12-22 04:30:51,58.1383,fill,3.01,5
0x718397ca,ETH,2314.3973,29.3637,Buy,2024-12-22 23:37:51,46.2972,fill,-247.28,10
0xd3dfa2f0,ARB,1.1803,147.2787,Buy,2024-12-22 13:36:55,18.3811,fill,-901.74,3
0xe34cbfaf,OP,3.3907,25.3096,Buy,2024-12-22 23:29:35,53.0318,fill,208.49,10
0x8362d113,BTC,43690.9416,3.8663,Sell,2024-12-22 07:55:06,-13.6065,fill,41.95,5
0x5eec9e8b,ETH,2322.0848,18.7974,Buy,2024-12-22 22:03:10,16.5964,liquidation,-5.26,2
0xb7ac9740,ETH,2251.1391,4.7695,Sell,2024-12-22 13:43:56,-8.0097,funding,6.61,5
0xc621fbcd,LINK,13.6147,10.1717,Sell,2024-12-22 21:15:42,-21.8028,fill,147.0,2
0x5ac236be,LINK,13.1514,4.7716,Buy,2024-12-22 16:15:02,27.2713,fill,27.2,10
0xc744240f,OP,3.2887,42.3409,Sell,2024-12-22 10:34:17,-4.3208,fill,-469.07,10
0xc814ce06,AVAX,35.0626,7.6318,Buy,2024-12-22 21:10:01,40.3323,fill,79.89,5
0xc814ce06,ARB,1.239,11.1322,Sell,2024-12-22 17:13:02,-5.9628,fill,172.32,3
0x16d92688,SOL,90.3973,19.1313,Sell,2024-12-22 10:04:33,-11.0156,funding,3.83,5
0x8ba13e23,OP,3.3248,10.8385,Sell,2024-12-22 14:26:49,-12.9089,fill,12.69,5
0xf87faa6d,BTC,39583.231,6.8778,Buy,2024-12-22 13:27:29,5.9958,fill,129.24,20
0x734c7e29,ETH,2082.7462,1.6535,Sell,2024-12-23 14:57:31,-11.1057,fill,5.65,10
0x80171029,ETH,2434.4126,4.2528,Buy,2024-12-23 15:36:47,27.8175,fill,-16.06,10
0x3a2c511e,DOGE,0.0811,21.5455,Sell,2024-12-23 18:21:47,-112.3956,fill,143.72,2
0xc93b82a3,ARB,1.2099,1.8699,Buy,2024-12-23 14:53:47,13.7308,fill,-22.11,10
0xb7ac9740,SOL,96.8935,9.8946,Sell,2024-12-23 11:30:47,-232.8402,funding,-5.05,5
0x339381eb,DOGE,0.0829,47.3068,Buy,2024-12-23 16:11:16,80.9,fill,90.28,3
0x2ebb92af,MATIC,0.8904,3.4717,Sell,2024-12-23 02:12:29,-13.8549,fill,22.09,5
0xc621fbcd,BTC,42134.427,90.7555,Buy,2024-12-23 07:09:08,36.9724,fill,508.59,2
0x80171029,AVAX,34.1224,32.5446,Buy,2024-12-23 22:12:44,22.0984,fill,294.31,2
0x6704a0b6,SOL,95.679,26.453,Buy,2024-12-23 20:45:59,8.6787,fill,66.13,3
0xb286b60e,ARB,1.164,2.2087,Sell,2024-12-23 13:30:31,-29.6475,fill,-12.35,3
0x2ebb92af,DOGE,0.0835,10.8517,Buy,2024-12-23 07:18:48,13.9868,fill,-60.07,2
0x734c7e29,BTC,42769.2283,26.1661,Buy,2024-12-23 11:14:26,25.5385,fill,48.3,5
0xc2da0d2f,OP,3.108,54.7383,Buy,2024-12-23 12:33:44,9.4249,fill,18.97,5
0x339381eb,LINK,14.1321,129.0531,Sell,2024-12-23 08:21:56,-12.3536,fill,4044.82,20
0xc93b82a3,ETH,2204.0097,1.0179,Buy,2024-12-23 23:53:01,9.783,funding,-1.2,3
0x7351513a,ETH,2297.5627,40.7426,Buy,2024-12-23 06:50:21,98.7601,fill,617.58,5
0xe4a395f7,MATIC,0.8562,4.1352,Sell,2024-12-23 19:38:24,-8.1386,fill,8.24,20
0x3a2c511e,DOGE,0.0796,6.952,Buy,2024-12-23 17:57:23,11.6491,fill,-5.89,3
0xbc5a4471,SOL,94.4671,4.0857,Buy,2024-12-23 16:36:28,30.2179,funding,-0.11,2
0xd2a0814d,ETH,2179.2261,154.6907,Buy,2024-12-23 06:29:02,5.4774,fill,2804.53,3
0x7218933c,OP,3.2595,26.0895,Buy,2024-12-23 13:54:43,16.166,fill,-64.69,3
0x5ac236be,LINK,14.006,13.8884,Buy,2024-12-24 20:25:42,4.0517,fill,48.36,3
0xf87faa6d,MATIC,0.9433,12.2886,Buy,2024-12-24 01:11:06,10.4674,fill,-54.05,5
0xf9c262ed,MATIC,0.8939,18.2612,Sell,2024-12-24 07:13:07,-33.9732,fill,253.44,10
0x339381eb,ARB,1.1632,17.634,Buy,2024-12-24 04:08:51,3.39,fill,5.54,3
0xf87faa6d,SOL,94.1443,9.9583,Buy,2024-12-24 17:51:34,18.5444,fill,67.34,5
0x17963822,DOGE,0.0817,12.0833,Buy,2024-12-24 05:04:56,27.2908,funding,3.35,5
0x7351513a,DOGE,0.0769,43.7109,Sell,2024-12-24 22:02:10,-17.6151,fill,26.76,5
0xc93b82a3,SOL,93.0302,7.9301,Sell,2024-12-24 08:07:19,-19.8192,fill,21.23,2
0xdbb8fa6e,OP,3.2275,1.8955,Sell,2024-12-24 15:33:26,-32.6804,fill,-20.36,10
0xed407866,ARB,1.1898,12.335,Buy,2024-12-24 23:34:50,11.9414,fill,40.47,10
0x2a4c73f5,SOL,93.1761,9.3289,Sell,2024-12-24 16:21:13,-77.9646,fill,-104.77,5
0xb286b60e,APT,9.0848,13.1193,Buy,2024-12-24 04:29:46,8.8084,fill,-25.39,3
0xc814ce06,OP,3.0926,8.7174,Sell,2024-12-24 09:12:53,-31.6228,fill,77.18,3
0x6eda1624,AVAX,34.8701,144.8498,Buy,2024-12-24 03:53:48,26.9915,fill,1027.01,5
0x8ba13e23,OP,3.292,1.5559,Buy,2024-12-24 06:41:09,5.6335,funding,-11.52,3
0x5eec9e8b,DOGE,0.0823,60.6787,Buy,2024-12-24 20:21:59,26.7451,funding,1.15,20
0xc21209c3,OP,3.2005,7.5476,Sell,2024-12-24 04:19:32,-43.1516,fill,-38.31,3
0x16d92688,ARB,1.1674,7.1639,Buy,2024-12-24 21:19:37,21.1298,fill,31.66,5
0x5eec9e8b,ARB,1.2063,22.9383,Buy,2024-12-24 00:47:41,12.4861,fill,-299.58,2
0x46d9b92c,ETH,2190.5738,32.9731,Sell,2024-12-24 11:34:38,-38.6517,fill,594.56,20
0x8362d113,ARB,1.2861,60.4242,Sell,2024-12-24 21:52:44,-36.7989,fill,-225.82,20
0x2ebb92af,SOL,90.9548,16.0349,Buy,2024-12-24 20:49:23,22.2698,fill,-54.06,10
0x80171029,SOL,90.2278,25.0817,Sell,2024-12-24 05:19:02,-5.3195,fill,16.9,20
0xf9c262ed,SOL,92.788,8.2854,Buy,2024-12-24 11:33:21,17.0172,funding,-2.76,5
0xb7ac9740,LINK,14.0069,12.284,Sell,2024-12-24 18:37:30,-55.7895,fill,300.74,3
0xf9c262ed,ARB,1.2263,35.2634,Buy,2024-12-24 01:15:14,6.5767,fill,-153.91,3
0xc744240f,AVAX,32.9745,22.9409,Buy,2024-12-25 23:15:10,33.8908,fill,286.01,3
0x8ba13e23,LINK,13.4215,2.4768,Buy,2024-12-25 10:28:00,12.5508,fill,37.25,3
0x2a4c73f5,DOGE,0.0774,22.0386,Sell,2024-12-25 21:26:33,-4.361,fill,-116.12,3
0x7218933c,LINK,13.7709,3.3244,Sell,2024-12-25 06:12:08,-4.7375,fill,15.73,5
0xb355791f,AVAX,34.1772,13.1508,Buy,2024-12-25 15:47:11,102.7275,fill,-39.54,5
0x2a4c73f5,AVAX,34.7488,56.7771,Buy,2024-12-25 05:36:21,59.0085,fill,-133.95,2
0xb7ac9740,AVAX,34.9853,4.457,Buy,2024-12-25 11:06:47,23.5622,fill,-7.22,2
0xad8c19b0,MATIC,0.947,4.2246,Buy,2024-12-25 18:35:53,27.0152,fill,12.62,5
0x718397ca,AVAX,38.7992,18.1744,Sell,2024-12-25 04:45:09,-34.0472,fill,13.25,3
0x2ebb92af,LINK,14.3423,31.5873,Sell,2024-12-25 09:59:13,-3.8033,funding,1.09,3
0x705a5661,AVAX,33.9213,81.2865,Sell,2024-12-25 11:36:34,-178.6766,fill,-1123.35,3
0xc814ce06,OP,3.2132,3.4971,Buy,2024-12-25 06:21:27,20.7887,fill,-22.47,3
0xed407866,AVAX,34.2801,11.9229,Buy,2024-12-25 03:33:24,73.6871,fill,-117.12,3
0xbc5a4471,BTC,42890.5833,12.7078,Buy,2024-12-25 18:25:57,132.5326,fill,101.7,20
0x2a4c73f5,SOL,94.7492,18.4656,Buy,2024-12-25 23:18:33,46.0404,funding,0.44,20
0xdbb8fa6e,ARB,1.1569,6.4161,Buy,2024-12-25 22:28:22,19.8599,funding,0.38,5
0x7351513a,MATIC,0.8736,2.5816,Sell,2024-12-25 18:36:20,-6.4242,fill,22.04,20
0xa4d45831,SOL,97.5226,3.4291,Buy,2024-12-25 02:51:13,10.9309,fill,33.12,10
0x718397ca,ETH,2233.5073,12.0264,Buy,2024-12-25 08:09:54,3.9902,fill,90.37,3
0x1600888d,MATIC,0.9046,27.2041,Sell,2024-12-25 01:53:18,-49.647,fill,121.5,3
0x2a4c73f5,OP,3.1893,8.7121,Buy,2024-12-25 10:02:12,24.5648,fill,-128.99,3
0x7218933c,BTC,41712.3527,27.7617,Buy,2024-12-25 08:37:07,17.8699,fill,-117.0,3
0x5ac236be,AVAX,32.768,34.6365,Buy,2024-12-25 04:06:03,52.2316,fill,-497.6,2
0x5ac236be,MATIC,0.9307,8.7775,Buy,2024-12-25 21:10:52,78.7863,fill,72.89,5
0x7351513a,AVAX,34.6918,14.1904,Sell,2024-12-25 10:09:32,-8.0317,fill,59.42,20
0x7218933c,AVAX,35.276,29.0186,Buy,2024-12-25 09:00:48,31.0524,funding,-2.42,10
0x339381eb,LINK,14.0112,8.0533,Buy,2024-12-25 15:29:09,8.7567,fill,87.1,5
0x11633489,ARB,1.2124,21.9694,Sell,2024-12-25 21:57:11,-4.3899,funding,3.1,20
0x181c01b5,OP,3.3347,4.9898,Buy,2024-12-25 10:08:02,9.0799,fill,30.67,2
0x8362d113,LINK,14.1729,21.178,Sell,2024-12-25 21:19:53,-15.8213,fill,126.04,2
0xa791ffc1,ARB,1.2064,5.6736,Buy,2024-12-25 04:31:19,6.4848,fill,-69.15,2
0xb286b60e,LINK,14.2308,10.0736,Buy,2024-12-25 07:15:37,9.3639,fill,42.32,10
0x339381eb,APT,9.3001,1.6503,Buy,2024-12-25 03:30:53,11.8471,fill,8.43,2
0x16d92688,SOL,96.2677,89.7754,Buy,2024-12-25 01:48:58,38.328,fill,709.35,5
0xf87faa6d,APT,9.1826,5.3132,Buy,2024-12-25 23:51:53,113.705,fill,59.42,3
0xf9c262ed,LINK,13.3856,0.7906,Buy,2024-12-26 20:18:58,19.2268,fill,3.65,25
0x11633489,OP,3.209,1.1483,Sell,2024-12-26 11:45:25,-12.2785,fill,-26.14,25
0x718397ca,AVAX,35.3881,2.2914,Buy,2024-12-26 03:48:37,14.7448,liquidation,-33.74,10
0xdbcd12c2,DOGE,0.0785,6.2456,Sell,2024-12-26 23:56:07,-18.0009,fill,-5.65,20
0x105653e3,AVAX,35.6476,1.7942,Sell,2024-12-26 20:54:17,-54.0823,fill,-12.51,25
0x5eec9e8b,ETH,2346.0881,21.6973,Sell,2024-12-26 09:12:05,-10.732,fill,125.35,10
0xb286b60e,BTC,41806.2819,2.9185,Buy,2024-12-26 09:11:37,21.1955,fill,24.88,20
0xc814ce06,AVAX,35.1143,2.8412,Sell,2024-12-26 23:02:22,-9.4945,fill,5.79,20
0x1600888d,SOL,95.5404,4.1135,Buy,2024-12-26 19:35:49,3.5134,fill,1.83,10
0xf87faa6d,MATIC,0.9209,14.6659,Sell,2024-12-26 22:42:04,-11.7656,fill,-306.34,20
0xa791ffc1,DOGE,0.077,1.9488,Buy,2024-12-26 04:14:26,17.6242,fill,27.47,50
0x20cc0e16,ARB,1.2195,4.4022,Buy,2024-12-26 16:10:35,33.3141,fill,-66.32,50
0x6704a0b6,SOL,96.8795,17.0775,Sell,2024-12-26 14:46:57,-5.8243,fill,-56.6,25
0x3a2c511e,OP,3.1247,18.7873,Sell,2024-12-26 13:52:55,-105.203,fill,-13.31,20
0xdbb8fa6e,MATIC,0.8811,1.5438,Sell,2024-12-26 03:30:56,-18.9564,fill,13.31,20
0xa791ffc1,DOGE,0.0801,5.9502,Sell,2024-12-26 08:56:23,-33.1632,fill,50.28,10
0xad8c19b0,AVAX,35.3013,37.5103,Buy,2024-12-26 03:31:21,6.9375,fill,-387.19,5
0x339381eb,LINK,14.4951,18.0071,Sell,2024-12-26 09:47:03,-15.8701,fill,-68.3,50
0xc93b82a3,LINK,13.7852,9.2436,Buy,2024-12-26 04:05:30,80.5213,fill,-138.19,25
0x7351513a,SOL,100.6375,11.0819,Sell,2024-12-26 01:39:16,-19.1613,fill,-104.54,25
0xc2da0d2f,DOGE,0.0803,1.3769,Sell,2024-12-26 07:49:38,-21.7831,fill,-12.9,10
0x6eda1624,MATIC,0.8865,1.6472,Sell,2024-12-26 04:35:37,-6.3195,fill,-29.02,10
0xc21209c3,SOL,91.6996,1.0748,Sell,2024-12-26 16:19:20,-97.0545,fill,8.62,50
0xa791ffc1,LINK,15.2451,9.439,Buy,2024-12-26 02:32:41,2.3167,fill,-170.94,10
0xb286b60e,LINK,14.8211,5.1939,Buy,2024-12-26 20:35:57,15.0664,fill,-21.6,20
0x105653e3,DOGE,0.08,11.9361,Sell,2024-12-26 19:11:15,-8.4355,fill,-136.43,10
0x705a5661,BTC,41679.3406,1.9123,Sell,2024-12-26 10:17:09,-18.7015,fill,-18.87,5
0xc2da0d2f,ETH,2383.4657,5.9692,Sell,2024-12-26 20:44:43,-38.0872,fill,-60.68,10
0xc621fbcd,ETH,2329.8533,10.3034,Sell,2024-12-26 18:22:53,-6.7575,fill,-125.46,10
0xe4a395f7,APT,9.7648,3.9432,Sell,2024-12-26 13:11:37,-12.2438,fill,-25.53,50
0xc814ce06,MATIC,0.923,3.3495,Sell,2024-12-26 03:42:35,-9.6338,fill,49.24,50
0xe34cbfaf,BTC,41630.0464,72.1597,Sell,2024-12-26 02:38:38,-6.0469,fill,-28.83,25
0xd6f9bd6e,SOL,91.8097,24.9629,Sell,2024-12-26 20:34:15,-4.5716,fill,-85.85,20
0x5ac236be,OP,3.2744,2.3771,Buy,2024-12-26 08:45:29,11.6154,fill,-53.48,20
0xc814ce06,APT,9.4176,0.2404,Buy,2024-12-26 00:49:02,10.9269,fill,-1.99,5
0xc814ce06,BTC,42356.8396,21.0788,Buy,2024-12-27 06:18:25,63.604,funding,-4.19,10
0x7351513a,ETH,2228.3028,8.6858,Buy,2024-12-27 10:37:54,8.0094,fill,55.23,3
0x46d9b92c,AVAX,35.203,9.8942,Buy,2024-12-27 18:31:09,32.2743,fill,95.14,3
0x17963822,ETH,2300.1106,12.9063,Sell,2024-12-27 05:21:24,-55.7816,fill,143.06,10
0x6eda1624,APT,9.3044,10.3878,Buy,2024-12-27 14:31:29,9.2553,fill,0.13,3
0x705a5661,SOL,90.5298,39.5137,Buy,2024-12-27 12:28:45,63.1942,fill,227.93,5
0x705a5661,OP,3.2292,1.9012,Buy,2024-12-27 05:19:47,36.2502,fill,-5.21,10
0x2ebb92af,OP,3.2519,6.0453,Sell,2024-12-27 14:52:24,-5.8029,funding,-0.08,5
0xa4d45831,BTC,40127.726,9.5623,Sell,2024-12-27 06:40:53,-23.2642,fill,12.76,2
0xa1b4c210,SOL,98.8226,12.0789,Buy,2024-12-27 04:50:09,13.1551,fill,-8.37,20
0x8ba13e23,MATIC,0.9174,9.7221,Buy,2024-12-27 13:48:24,23.0994,funding,-10.05,2
0x46d9b92c,APT,9.5617,15.0487,Sell,2024-12-27 16:48:13,-175.585,fill,-32.63,3
0x339381eb,AVAX,35.2599,7.3277,Buy,2024-12-27 16:53:37,15.4078,fill,131.44,5
0x20cc0e16,ARB,1.2296,3.9721,Sell,2024-12-27 20:06:08,-89.7517,fill,65.27,3
0xa791ffc1,LINK,14.9919,14.2031,Buy,2024-12-27 05:31:08,7.1947,fill,190.97,3
0x339381eb,LINK,13.8762,58.07,Buy,2024-12-27 23:53:10,8.8941,fill,-373.58,10
0x718397ca,APT,9.3128,10.0696,Sell,2024-12-27 17:31:12,-17.0685,fill,31.11,3
0xb355791f,SOL,94.4887,25.226,Sell,2024-12-27 11:20:48,-7.8997,funding,5.9,5
0xdbb8fa6e,ETH,2174.8164,1.5149,Sell,2024-12-27 06:58:44,-7.2451,fill,12.27,3
0xc744240f,ETH,2202.0356,17.6048,Buy,2024-12-27 17:05:24,13.5192,fill,211.44,2
0x339381eb,BTC,39502.4582,2.0049,Sell,2024-12-27 21:20:44,-29.9152,fill,-42.39,3
0x8ba13e23,OP,3.2347,12.1745,Sell,2024-12-27 06:08:51,-16.5454,fill,243.21,2
0xc621fbcd,ETH,2319.2407,6.7497,Sell,2024-12-27 03:00:40,-5.2764,fill,2.46,10
0x6704a0b6,LINK,13.5733,6.1772,Buy,2024-12-27 05:00:10,12.4412,fill,29.06,5
0xb7ac9740,BTC,42712.9065,9.0441,Buy,2024-12-27 22:35:14,127.6114,fill,45.59,10
0xf9c262ed,ETH,2229.4712,10.6242,Buy,2024-12-27 19:20:04,274.7374,fill,173.03,5
0x734c7e29,ETH,2402.6249,92.8295,Buy,2024-12-27 07:37:13,50.2331,fill,-1218.14,10
0x80171029,BTC,41011.2961,12.7746,Buy,2024-12-27 23:01:36,6.8817,fill,85.1,2
0x5ac236be,LINK,14.0185,20.3449,Sell,2024-12-27 12:12:30,-11.3308,fill,140.13,5
0xc93b82a3,DOGE,0.081,3.0013,Buy,2024-12-27 11:56:20,24.7712,fill,1.03,3
0x5eec9e8b,SOL,88.1975,39.4821,Buy,2024-12-27 16:06:47,19.3723,fill,-124.62,3
0xd3dfa2f0,AVAX,32.6407,22.1896,Buy,2024-12-27 10:58:37,7.7324,fill,186.15,5
0x7218933c,SOL,97.0146,34.1605,Buy,2024-12-27 14:25:49,9.3569,fill,839.13,10
0xdbb8fa6e,OP,2.9497,53.5955,Buy,2024-12-27 00:34:38,19.2335,fill,-434.23,3
0x105653e3,MATIC,0.9415,7.4275,Buy,2024-12-28 12:32:14,12.655,liquidation,-949.06,20
0xe34cbfaf,DOGE,0.0774,14.6458,Buy,2024-12-28 16:24:40,25.9438,fill,273.83,50
